Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House_Age,Street_Pave,Central Air_Y,SalePrice_Log,Target
1390,905201020,20,RL,94.0,-0.11167942139922339,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Gd,CBlock,TA,TA,No,GLQ,634.0,Unf,0.0,326.0,960.0,GasA,Ex,SBrkr,960,0,0,-1.0443019660076815,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Attchd,1963.0,Fin,1.0,300.0,TA,TA,Y,168,0,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,144900,45,1,1,11.88380602959621,0
2486,532351060,20,RL,70.0,-0.12817802412020687,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,3,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,0.0,952.0,988.0,GasA,Ex,SBrkr,988,0,0,-0.9899137739900505,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,129500,44,1,1,11.771443882099637,0
2011,903227140,70,RM,50.0,-0.4961324732932199,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,CompShg,MetalSd,VinylSd,None,0.0,3,TA,CBlock,TA,TA,Mn,Rec,276.0,Unf,0.0,324.0,600.0,GasA,Ex,SBrkr,608,624,0,-0.5159595292649806,0.0,0.0,1,1,3,1,TA,6,Typ,2,TA,Attchd,1939.0,Unf,1.0,217.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,2,2007,WD ,Normal,128000,68,1,1,11.759793355371237,0
608,534402060,20,RL,115.0,0.03799495292566997,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,3,Gd,CBlock,TA,TA,No,LwQ,998.0,Unf,0.0,294.0,1292.0,GasA,TA,SBrkr,1292,0,0,-0.39941340351291416,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1964.0,Unf,2.0,520.0,TA,TA,Y,0,32,0,0,92,0,None,None,None,0,7,2009,COD,Abnorml,145100,45,1,1,11.88518533064729,0
1294,902109120,50,RM,63.0,-0.302897039985586,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1940,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,FuseA,1095,561,0,0.30763309271628864,0.0,0.0,2,0,2,1,TA,8,Mod,0,None,Detchd,1958.0,Unf,2.0,440.0,TA,TA,Y,187,0,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,119164,68,1,1,11.688264366336298,0
887,908102290,20,RL,67.0,-0.15464700546394297,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,Ex,SBrkr,816,0,0,-1.324012667812641,1.0,0.0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,5,2009,WD ,Normal,100000,71,1,1,11.51293546492023,0
915,909252020,70,RL,60.0,-0.3536984929681826,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,SBrkr,575,560,0,-0.7043757658974878,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,256,0,0,0,0,0,None,MnPrv,None,0,4,2009,WD ,Normal,155000,73,1,1,11.951186847493476,0
2596,535375040,30,RL,60.0,0.027312404401292168,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,SBrkr,713,0,0,-1.5240835170203548,0.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Detchd,1936.0,Unf,1.0,371.0,Fa,Fa,N,0,75,161,0,0,0,None,None,None,0,10,2006,WD ,Normal,99800,76,1,1,11.510933482289435,0
1305,902205140,20,RM,50.0,-0.4961324732932199,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,SBrkr,901,0,0,-1.1589056563305469,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2008,WD ,Normal,107900,54,1,1,11.588969419043872,0
2142,907203110,20,RL,120.0,0.02090287528666549,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,TA,TA,Av,BLQ,716.0,Unf,0.0,253.0,969.0,GasA,TA,SBrkr,969,0,0,-1.0268200471448716,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2007,WD ,Normal,122000,32,1,1,11.711784520403112,0
203,903426180,50,RM,57.0,-0.24758517762602983,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,Ex,SBrkr,888,1074,0,0.9020183340518272,0.0,0.0,1,1,4,1,TA,9,Typ,1,TA,Detchd,1915.0,Unf,2.0,572.0,TA,TA,Y,160,0,364,0,0,0,None,GdPrv,None,0,6,2010,WD ,Normal,149500,95,1,1,11.915058360753719,0
2694,903454080,50,RM,50.0,-0.18752551592230576,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,SBrkr,780,596,0,-0.2362488274600212,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,119500,69,1,1,11.691080018519527,0
1530,909256060,50,RL,51.0,0.03562105325358601,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,FuseA,1166,0,473,0.2746116904198698,0.0,0.0,1,0,3,1,TA,6,Maj2,0,None,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,115000,72,1,1,11.652696102959753,0
1137,531375120,20,RL,66.0,0.4172254255410818,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,No,GLQ,814.0,Unf,0.0,300.0,1114.0,GasA,Ex,SBrkr,1114,0,0,-0.7451669099107111,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,78,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,155000,5,1,1,11.951186847493476,0
862,907227290,85,RL,70.0,-0.2059232383809564,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,TA,CBlock,Gd,TA,Av,GLQ,656.0,Unf,0.0,112.0,768.0,GasA,TA,SBrkr,768,0,0,-1.4172495684142938,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1988.0,Unf,2.0,396.0,TA,TA,Y,58,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD ,Normal,133000,37,1,1,11.798111925972618,0
2484,531478010,20,RH,68.0,-0.15191702084104644,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,TA,TA,No,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,TA,SBrkr,1056,0,0,-0.8578281648043753,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,1.0,384.0,TA,TA,Y,0,42,0,0,0,0,None,MnPrv,None,0,11,2006,WD ,Normal,107000,40,1,1,11.580593459194764,0
1311,902301140,70,RM,34.0,-0.6657476048636185,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Fa,SBrkr,624,720,0,-0.2984067611944566,0.0,0.0,1,0,4,1,TA,7,Typ,0,None,Detchd,1916.0,Unf,3.0,513.0,Fa,Fa,Y,0,0,96,0,0,0,None,None,None,0,5,2008,COD,Abnorml,98000,92,1,0,11.49273296168228,0
1501,908201100,90,RL,65.0,-0.491384673949052,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,FuseP,1152,0,0,-0.671354363601069,0.0,0.0,2,0,2,2,Fa,6,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,0,0,0,0,0,0,None,None,None,0,6,2008,WD ,AdjLand,82000,53,1,0,11.314486721293981,0
1016,527276040,20,RL,68.0,4.403596449888063,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1488.0,1488.0,GasA,Gd,SBrkr,1488,0,0,-0.01869605938949727,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1950.0,RFn,2.0,738.0,TA,TA,Y,0,0,180,0,0,0,None,None,None,0,7,2008,WD ,Family,133000,58,1,1,11.798111925972618,0
1257,535380050,50,RL,60.0,0.089033795875475,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,0.0,333.0,913.0,GasA,TA,FuseA,1048,510,0,0.11727442065458019,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,140000,63,1,1,11.849404844423074,0
541,531375090,20,RL,63.0,0.3432784507556666,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,Ex,SBrkr,1114,0,0,-0.7451669099107111,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,39,0,0,0,0,None,None,None,0,8,2009,WD ,Normal,142000,5,1,1,11.863589378812122,0
2907,923203100,120,RM,32.0,-0.6741749486995166,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,Gd,PConc,Ex,Gd,No,GLQ,1201.0,Unf,0.0,36.0,1237.0,GasA,Ex,SBrkr,1337,0,0,-0.31200380919886433,1.0,0.0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2.0,405.0,TA,TA,Y,0,199,0,0,0,0,None,None,None,0,3,2006,WD ,Normal,153500,8,1,1,11.941462360646149,0
623,535101120,90,RL,65.0,-0.14669444156246172,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,SBrkr,1584,0,0,0.16777774181380894,0.0,0.0,2,0,4,2,TA,8,Mod,0,None,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,0,152,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,124000,42,1,1,11.728044909070785,0
2822,908127050,20,RL,73.0,0.7066037955681159,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,3,TA,CBlock,Gd,TA,Mn,ALQ,847.0,Unf,0.0,329.0,1176.0,GasA,TA,SBrkr,1176,0,0,-0.6247359133002425,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1969.0,Unf,1.0,360.0,TA,TA,Y,0,92,0,0,112,0,None,None,None,0,12,2006,WD ,Abnorml,119900,37,1,1,11.694421681264394,0
676,535450070,40,RL,60.0,0.23312950597097107,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,TA,CBlock,TA,TA,No,Rec,375.0,Unf,0.0,457.0,832.0,GasA,Gd,SBrkr,1036,0,232,-0.4460318538137407,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,None,None,Othr,0,9,2009,WD ,Normal,133000,60,1,1,11.798111925972618,0
1824,532376090,20,RL,40.0,0.4146141359017894,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,SBrkr,1696,0,0,0.3853305098843329,0.0,0.0,1,1,3,1,TA,8,Min2,1,TA,Attchd,1962.0,RFn,1.0,349.0,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,3,2007,WD ,Normal,143900,45,1,1,11.87688084212164,0
1882,534275170,20,RL,68.0,0.30766995567440725,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,Gd,CBlock,TA,TA,Mn,BLQ,498.0,Unf,0.0,460.0,958.0,GasA,TA,SBrkr,958,0,0,-1.0481868368660836,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1960.0,RFn,1.0,301.0,TA,TA,Y,0,0,0,0,0,0,None,None,Gar2,15500,4,2007,WD ,Normal,151500,47,1,1,11.928347504569842,0
724,902405100,50,RM,98.0,-0.16141261952938224,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,TA,SBrkr,1188,561,120,0.7213718391361243,0.0,0.0,1,0,2,1,TA,7,Typ,0,None,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,48,0,244,0,0,0,None,MnWw,None,0,9,2009,WD ,Normal,124900,119,1,1,11.735276702486741,0
1416,905479110,190,RL,68.0,0.0830990466952651,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,TA,SBrkr,1164,0,0,-0.6480451384506558,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,48,0,0,0,0,None,None,None,0,8,2008,ConLD,Normal,125000,58,1,0,11.736077016252437,0
1631,527175130,20,RL,160.0,0.9471985273338247,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,SBrkr,1128,0,0,-0.7179728139018956,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1964.0,Unf,2.0,480.0,TA,TA,P,0,108,246,0,0,0,None,MnPrv,None,0,3,2007,WD ,Alloca,154204,43,0,1,11.946038165007204,0
149,535180130,50,RL,60.0,-0.21340102234802086,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,FuseA,832,505,0,-0.31200380919886433,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1956.0,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2010,WD ,Normal,108000,54,1,1,11.58989576532275,0
1216,534426040,20,RL,72.0,-0.020521673991199526,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,SBrkr,1053,0,0,-0.8636554710919786,1.0,0.0,1,1,3,1,Gd,5,Typ,0,None,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2008,WD ,Normal,145500,49,1,1,11.8879382384223,0
1333,903225140,50,RM,50.0,-0.6148274568974177,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1941,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,Gd,CBlock,TA,TA,No,ALQ,600.0,Unf,0.0,72.0,672.0,GasA,Ex,SBrkr,832,378,0,-0.5586931087074049,0.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1941.0,Unf,1.0,240.0,TA,TA,P,0,0,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,124000,67,1,1,11.728044909070785,0
984,923275140,20,RL,68.0,-0.16616041887355015,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,ALQ,625.0,Unf,0.0,208.0,833.0,GasA,Ex,SBrkr,833,0,0,-1.2909912655162221,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD ,Normal,112000,24,1,1,11.626263078808801,0
2007,903204030,50,RM,55.0,-0.1787420871355951,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,0.0,910.0,GasA,TA,SBrkr,910,525,0,-0.12164513713715591,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0,33,0,0,0,0,None,None,None,0,3,2007,WD ,Normal,128250,57,1,1,11.761744560273572,0
151,535302200,20,RL,119.0,0.08487947144932807,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Gd,CBlock,TA,TA,No,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,SBrkr,972,0,0,-1.0209927408572683,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1955.0,Unf,1.0,305.0,TA,TA,Y,0,0,205,0,0,0,None,GdWo,None,0,6,2010,WD ,Normal,122500,55,1,1,11.715874472198905,0
2652,902204060,190,RM,50.0,-0.4961324732932199,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,FuseA,960,0,0,-1.0443019660076815,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,135500,51,1,1,11.816734299348461,0
2059,905105040,20,RL,86.0,-0.17981034198803292,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,89.0,3,TA,CBlock,TA,TA,Mn,Rec,168.0,BLQ,288.0,420.0,876.0,GasA,TA,SBrkr,897,0,0,-1.1666753980473512,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1968.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2007,WD ,Normal,115000,39,1,1,11.652696102959753,0
1985,902205020,50,RM,50.0,-0.5050345970635347,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,Fa,TA,No,LwQ,122.0,Rec,448.0,0.0,570.0,GasA,Gd,SBrkr,761,380,0,-0.6927211533222812,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Detchd,1930.0,Unf,1.0,252.0,Fa,Fa,Y,0,0,96,0,0,0,None,None,None,0,5,2007,ConLw,Normal,85000,107,1,0,11.350418300109132,0
1913,535105110,80,RL,100.0,-0.06883053231810801,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,3,TA,CBlock,TA,TA,Av,ALQ,600.0,Unf,0.0,618.0,1218.0,GasA,TA,SBrkr,1254,0,0,-0.47322594982255617,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1961.0,RFn,2.0,525.0,TA,TA,Y,0,0,0,0,168,0,None,None,None,0,5,2007,WD ,Normal,158500,46,1,1,11.973516181427835,0
187,902401060,190,RM,100.0,-0.13470624821843777,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Fa,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,840.0,840.0,Grav,Fa,FuseF,1128,1128,0,1.4730943502369525,0.0,0.0,2,0,4,2,Fa,12,Typ,0,None,None,0.0,None,0.0,0.0,None,None,N,0,18,18,0,0,0,None,None,None,0,6,2010,WD ,Abnorml,76500,100,1,0,11.245059091624615,0
2611,535402230,20,RL,77.0,-0.0795130808424858,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,3,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,SBrkr,1207,0,0,-0.5645204149950082,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0,240,0,0,0,0,None,None,None,0,5,2006,WD ,Normal,147000,44,1,1,11.898194668458823,0
2669,902406030,20,RM,65.0,-0.051026284777478344,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,SBrkr,960,0,0,-1.0443019660076815,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,None,None,Gar2,4500,7,2006,WD ,Normal,125000,48,1,1,11.736077016252437,0
1491,908103280,20,RL,65.0,-0.43678498149112105,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,SBrkr,1127,0,0,-0.7199152493310967,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,0,0,None,None,None,0,5,2008,WD ,Normal,135000,32,1,1,11.813037464800539,0
